Title,Bedrooms,Bathrooms,Floor_no,Occupancy_status,Floor_area,Price_in_taka,Location,City_cumilla,City_dhaka,City_gazipur,City_narayanganj-city
"A 5 Katha Plot Is Up For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Residential Plot Is Available For Sale In Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha Plot is available for sale in Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha nice Plot is available for sale in Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Which Is Up For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Get This Wonderful Five Katha Plot In Bproperty Village Which Is Ready For Sale,3.0,3.0,4.0,1.0,3600.0,5625000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Plot Is Ready For Sale At Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,5625000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Narayanganj, Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
A Beautiful Residential 10 Katha Plot Is Up For Sale At Rupganj Near Zinda Park,3.0,3.0,4.0,1.0,7200.0,13500000.0,"Rupganj, Narayanganj",False,False,False,True
Have A Look At This Plot Which Is Up For Sale Located At Bproperty Village,3.0,3.0,4.0,1.0,3600.0,6000000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha nice Plot is now for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,6000000.0,"Rupganj, Narayanganj",False,False,False,True
Meet With A Fascinating Ready Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha Plot is now for sale in Purbachal Marine City,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Nice Plot Is Available For Sale In Purbachal Marine City, Purbachal Marine City",3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot In Bproperty Village, Narayanganj Is Up For Sale",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Plot Is Ready For Sale At Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Nice 3 Katha Plot Is Available For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Residential Plot For Sale In Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Visit This Large Residential Plot For Sale In The Location Of Narayanganj ,Bproperty Village.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"This Residential Plot Of 3 Katha Is Up For Sale In Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
In The Location Of Bproperty Village Narayanganj This Large Residential Plot Is Up For Sale,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Check This Residential Plot For Sale In Narayanganj Bproperty Village .,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"3 Katha Residential Plot For Sale Covering A Beautiful Area In Bproperty Village,Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
At Bproperty Village 5 Katha Plot Is Now For Sale Beside To Rupganj Upazila Health Complex,3.0,3.0,4.0,1.0,3600.0,5250000.0,"Rupganj, Narayanganj",False,False,False,True
"Visit This Residential Plot For Sale In Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"This Plot At Rupganj, Bproperty Village Is Up For Sale.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"For Selling Purpose This Residential Plot Is Now Available In Bproperty Village, Rupganj.",3.0,3.0,4.0,1.0,9000.0,12500000.0,"Rupganj, Narayanganj",False,False,False,True
"In The Location Of Bproperty Village, This 5 katha Large Residential Plot Is Up For Sale",3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot is now available for sale in Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Looking For A Tasteful Residential Plot For Sale In Bproperty Village, Rupganj ? Check This One",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Up For Sale Is Located At Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,3150000.0,"Rupganj, Narayanganj",False,False,False,True
"Visit This Residential Plot For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot For Sale In A Suitable Place In Narayanganj, Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot is now available for sale in Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"3 Khatha Plot For Sale In Narayanganj, Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot Is Now Available For Sale In Rupganj, Kanchan, Purbachal American City",3.0,3.0,4.0,1.0,3600.0,18000000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot Is Now Available For Sale In Rupganj, Narayanganj City, Purbachal American City",3.0,3.0,4.0,1.0,3600.0,18000000.0,"Rupganj, Narayanganj",False,False,False,True
Take This Residential Plot Is For Sale At Rupganj Area Nearby Zinda Park,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 katha Residential Plot Is For Sale At Rupganj , Bproperty Village.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
This 5 Katha Plot Which Is Available In Bproperty Village For Sale Will Ensure Your Higher Quality Of Living,3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"Wonderful Plot Is For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
A Plot Is Available For Sale In Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is now for sale in Bproperty Village Very Close To Rupganj Upazila Health Complex,3.0,3.0,4.0,1.0,3600.0,5750000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is now for sale in Bproperty Village Close To Rupganj Upazila Health Complex,3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"In Bproperty Village, Rupganj A Standard Residential Plot For Sale.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Take This 5 Katha Residential Plot Which Is Ready For Sale At Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Narayanganj, Rupganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Have a look at this plot which is up for sale located at Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Residential Ready Plot Is Available For Sale In Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Take This Residential Plot Is Ready For Sale At Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Visit This Nice Plot Is Up For Sale At Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,3000000.0,"Rupganj, Narayanganj",False,False,False,True
"This Plot Is Now Available For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 katha Residential Plot Is For Sale At Rupganj , Bproperty Village.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
This 5 Katha Plot Which Is Available In Bproperty Village For Sale Will Ensure Your Higher Quality Of Living,3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"Wonderful Plot Is For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
A Plot Is Available For Sale In Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is now for sale in Bproperty Village Very Close To Rupganj Upazila Health Complex,3.0,3.0,4.0,1.0,3600.0,5750000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is now for sale in Bproperty Village Close To Rupganj Upazila Health Complex,3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"In Bproperty Village, Rupganj A Standard Residential Plot For Sale.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Remarkable Plot Is Up For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,3000000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot for sale in Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,5000000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot For Sale Is In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Take This Plot For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,3600000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha nice Plot for sale in Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Take This Residential Plot Is For Sale At Rupganj Area Nearby Zinda Park,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot now up for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot For Sale In Bproperty Village, Rupganj, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
In Bproperty Village Rupganj A Residential Plot Is For Sale,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Have A Look At This Three Katha Plot Which Is Up For Sale Located At Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Which Is Up For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is now available for sale in Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
"Residential Plot Is Available For Sale In Bproperty Village, Narayanganj City.",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
A Large 5 Katha Residential Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Plot Is Ready For Sale At Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,5625000.0,"Rupganj, Narayanganj",False,False,False,True
"Meet With A Fascinating Ready Plot For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Ready Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot is now available for sale in Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Attention Plot Finders! A 5 Katha Plot Is Up For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"In The Location Of Bproperty Village Rupganj , A Large Residential Plot For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Nice Plot Is Available For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Well Organised Plot Is Ready For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,5625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Of 5 Katha Is Up For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Three Katha Plot Is Available For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Plot Of 5 Katha Is Up For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A Perfect 3 Katha Residential Plot Is Available For Sale At Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,3375000.0,"Rupganj, Narayanganj",False,False,False,True
An Affordable Residential Plot For Sale In Purbachal American City,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A 2160 Square Feet Residential Plot Is For Sale In The Location Of Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
This 2160 Sq. Ft. Residential Plot For Sale In Bproperty Village Narayanganj .,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A 2160 Sq.Ft Plot Is For Sale In Narayanganj ,Bproperty Village.",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"See This Residential Plot In Bproperty Village, Rupganj Is For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Nice 5 Katha Plot is now up for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,6000000.0,"Rupganj, Narayanganj",False,False,False,True
Beautiful 5 Katha Plot is now up for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha nice Plot is now up for sale in Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha beautiful Plot is now up for sale in Bproperty Village,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
Near By Rupgonj Police Station 5 Katha Plot Now For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"3 Katha Plot is now available for sale in Bproperty Village, Narayanganj City",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"3 Katha Residential Plot For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Which Is Up For Sale In Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Five Katha Plot Is Ready For Sale At Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Available In Purbachal Marine City A 5 Katha Residential Plot Is Up For Sale,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
Visit This Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 Katha Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
In The Location Of Purbachal Marine City A 3 katha Plot Is For Sale.,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
Residential Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
Ready Plot For Sale In Purbachal Marine City,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
Take This Residential Plot Which Is Ready For Sale At Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot Is Now Available For Sale In Rupganj, Kanchan, Purbachal American City",3.0,3.0,4.0,1.0,3600.0,18000000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot Is Now Available For Sale In Rupganj, Narayanganj City, Purbachal American City",3.0,3.0,4.0,1.0,3600.0,18000000.0,"Rupganj, Narayanganj",False,False,False,True
"3 Katha Plot For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,2160.0,3150000.0,"Rupganj, Narayanganj",False,False,False,True
A 5 Katha Plot Which Is Available For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,5750000.0,"Rupganj, Narayanganj",False,False,False,True
In The Location Of Bproperty Village A Residential Plot Is For Sale,3.0,3.0,4.0,1.0,2160.0,3375000.0,"Rupganj, Narayanganj",False,False,False,True
"A Large Plot Of 3600 Square Feet Is For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,5250000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Is Up For Sale In The Beautiful Location Of Bproperty Village, Rupganj, Narayanganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3 Katha Residential Plot Is For Sale At Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"In The Beautiful Location Of Bproperty Village, Narayanganj, A Plot Is Up For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Grab This Lucrative Offer Of Buying This 5 Katha Plot In Rupganj, S M Aabashon Ltd",3.0,3.0,4.0,1.0,3600.0,8000000.0,"Rupganj, Narayanganj",False,False,False,True
"Offering You A Plot Which Is For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Three Katha Plot For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot for sale, in Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Start Your New Home, In This 3 Katha Residential Plot For Sale In Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Residential Plot For Sale In The Location Of Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,3600.0,6000000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha fine Plot is now for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"5 Katha Plot is now available for sale in Bproperty Village, Narayanganj City",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"In A Nice Environment A Residential Plot Is For Sale At Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Visit This Flat For Sale In Narayanganj Near Mizmizi Paschim Para High School.,3.0,3.0,4.0,1.0,1380.0,2500000.0,"Ati, Shiddhirganj",False,False,False,True
In The Location Of Bproperty Village A Residential Plot Is For Sale.,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Visit This 5 Katha Plot Is For Sale, In Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"In Bproperty Village,rupganj This 5 Katha Residential Plot Is For Sale",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"In Rupganj, Bproperty Village, Plot Is Up For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Well Organised 3 Katha Plot Is Ready For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"See This Large 7.5 Katha Plot Up For Sale In Purbachal American City , Narayanganj .",3.0,3.0,4.0,1.0,5400.0,30000000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha Plot is available for sale in Purbachal Marine City,3.0,3.0,4.0,1.0,2160.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
3 Katha Plot is now available for sale in Purbachal Marine City,3.0,3.0,4.0,1.0,2184.0,3900000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Of 5 Katha Is Up For Sale In Bproperty Village, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Of 5 Katha Is Up For Sale In Rupganj, Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Get This Wonderful Plot In Bproperty Village Which Is Ready For Sale, For Your Better Residential Future",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Have A Look At This 3 Katha Plot Which Is Up For Sale Located At Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Three Katha Residential Plot Is Available For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"In Bproperty Village , Rupganj A Standard Plot Space Is For Sale .",3.0,3.0,4.0,1.0,2160.0,3375000.0,"Rupganj, Narayanganj",False,False,False,True
This Residential Plot For Sale In Purbachal American City,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Available In Narayanganj City, Bproperty Village A Residential Plot For Sale",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"We Have A 2160 Sq.Ft Plot For Sale In Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Large Residential Plot For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
In Bproperty Village A Large Plot Space Is For Sale,3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Is Of 5 Katha For Sale In Narayanganj, Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is now up for sale in Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Is Of 5 Katha For Sale In Bproperty Village, Rupganj, Narayanganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Is Of 5 Katha For Sale In Bproperty Village, Rupganj",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Plot Is Of 5 Katha For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Plot Is Of 5 Katha For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"This 5 Katha Plot In Rupganj, Bproperty Village Is Up For Sale",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"Offering You An Excellent Plot For Sale In Rupganj, Bproperty Village",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"In Bproperty Village, Rupganj This 3 Katha Residential Plot For Sale",3.0,3.0,4.0,1.0,2160.0,3375000.0,"Rupganj, Narayanganj",False,False,False,True
Large 3600 Sq.ft Plot Is For Sale In Bproperty Village,3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Is Up For Sale In The Beautiful Location Of Rupganj, Narayanganj, Bproperty Village",3.0,3.0,4.0,1.0,2160.0,4575000.0,"Rupganj, Narayanganj",False,False,False,True
"A Plot Located In Bproperty Village, Rupganj Is Up For Sale",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"A 3600 Sq.ft Residential Plot Is For Sale At Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
"See This 5 katha Smartly Priced Plot Which Is Up For Sale In Bproperty Village, That You Should Check.",3.0,3.0,4.0,1.0,3600.0,5750000.0,"Rupganj, Narayanganj",False,False,False,True
"See This Residential Plot For Sale At Bproperty Village, Rupganj .",3.0,3.0,4.0,1.0,3600.0,7625000.0,"Rupganj, Narayanganj",False,False,False,True
Offering You A Nice Residential 12.5 Katha Plot For Sale In Rupganj Near Zinda Park,3.0,3.0,4.0,1.0,9000.0,19062500.0,"Rupganj, Narayanganj",False,False,False,True
Get This 5 Katha Wonderful Plot In Purbachal Marine City Which Is Ready For Sale,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
5 Katha Plot is available for sale in Purbachal Marine City,3.0,3.0,4.0,1.0,3600.0,6500000.0,"Rupganj, Narayanganj",False,False,False,True
